#9.686093
Time, MSD
72.013000, 432.726769
72.014000, 432.726138
72.015000, 432.737604
72.016000, 432.762472
72.017000, 432.752913
72.018000, 432.738518
72.019000, 432.707462
72.020000, 432.736904
72.021000, 432.766618
72.022000, 432.802754
72.023000, 432.777014
72.024000, 432.783811
72.025000, 432.769225
72.026000, 432.775027
72.027000, 432.777054
72.028000, 432.781009
72.029000, 432.801704
72.030000, 432.836987
72.031000, 432.866041
72.032000, 432.864471
72.033000, 432.908210
72.034000, 432.886854
72.035000, 432.890041
72.036000, 432.892790
72.037000, 432.896390
72.038000, 432.911164
72.039000, 432.937587
72.040000, 432.948828
72.041000, 432.957475
72.042000, 432.953172
72.043000, 432.955262
72.044000, 432.974965
72.045000, 432.969617
72.046000, 432.996507
72.047000, 433.010152
72.048000, 433.014009
72.049000, 433.028441
72.050000, 433.027706
72.051000, 432.996964
72.052000, 432.997600
72.053000, 433.000043
72.054000, 432.972366
72.055000, 432.977430
72.056000, 432.980552
72.057000, 432.961932
72.058000, 432.960128
72.059000, 432.980546
72.060000, 432.959197
72.061000, 432.955861
72.062000, 432.955547
72.063000, 432.958741
72.064000, 432.980332
72.065000, 432.999826
72.066000, 433.026385
72.067000, 433.049939
72.068000, 433.071493
72.069000, 433.081018
72.070000, 433.100556
72.071000, 433.120624
72.072000, 433.126258
72.073000, 433.120003
72.074000, 433.117335
72.075000, 433.100653
72.076000, 433.093956
72.077000, 433.115935
72.078000, 433.149277
72.079000, 433.148901
72.080000, 433.182746
72.081000, 433.152462
72.082000, 433.184881
72.083000, 433.177533
72.084000, 433.181989
72.085000, 433.209333
72.086000, 433.190360
72.087000, 433.196360
72.088000, 433.265416
72.089000, 433.282021
72.090000, 433.289780
72.091000, 433.284411
72.092000, 433.283022
72.093000, 433.265424
72.094000, 433.265047
72.095000, 433.292845
72.096000, 433.271232
72.097000, 433.291282
72.098000, 433.299024
72.099000, 433.283299
72.100000, 433.315738
72.101000, 433.336655
72.102000, 433.361694
72.103000, 433.380807
72.104000, 433.378415
72.105000, 433.425566
72.106000, 433.428290
72.107000, 433.463884
72.108000, 433.469563
72.109000, 433.483559
72.110000, 433.489781
72.111000, 433.490841
72.112000, 433.482891
72.113000, 433.482381
72.114000, 433.484995
72.115000, 433.515190
72.116000, 433.494559
72.117000, 433.474931
72.118000, 433.489879
72.119000, 433.466366
72.120000, 433.441317
72.121000, 433.485329
72.122000, 433.470695
72.123000, 433.471924
72.124000, 433.443703
72.125000, 433.428195
72.126000, 433.428110
72.127000, 433.438780
72.128000, 433.450690
