#66.794381
Time, MSD
5.157000, 31.101673
5.158000, 31.113270
5.159000, 31.118905
5.160000, 31.119992
5.161000, 31.119847
5.162000, 31.120609
5.163000, 31.128693
5.164000, 31.122251
5.165000, 31.119786
5.166000, 31.119416
5.167000, 31.130355
5.168000, 31.144314
5.169000, 31.157867
5.170000, 31.160040
5.171000, 31.171349
5.172000, 31.174262
5.173000, 31.173674
5.174000, 31.184729
5.175000, 31.181318
5.176000, 31.181861
5.177000, 31.189382
5.178000, 31.193402
5.179000, 31.191249
5.180000, 31.194240
5.181000, 31.200016
5.182000, 31.203958
5.183000, 31.208174
5.184000, 31.210281
5.185000, 31.204147
5.186000, 31.212945
5.187000, 31.217285
5.188000, 31.230693
5.189000, 31.231470
5.190000, 31.241125
5.191000, 31.236625
5.192000, 31.247436
5.193000, 31.252038
5.194000, 31.255644
5.195000, 31.255368
5.196000, 31.260494
5.197000, 31.262273
5.198000, 31.265867
5.199000, 31.274465
5.200000, 31.279412
5.201000, 31.275859
5.202000, 31.284136
5.203000, 31.282088
5.204000, 31.288998
5.205000, 31.305506
5.206000, 31.307433
5.207000, 31.306651
5.208000, 31.310207
5.209000, 31.318465
5.210000, 31.321511
5.211000, 31.325669
5.212000, 31.330499
5.213000, 31.333858
5.214000, 31.326312
5.215000, 31.341878
5.216000, 31.345804
5.217000, 31.357031
5.218000, 31.368672
5.219000, 31.371234
5.220000, 31.378724
5.221000, 31.386348
5.222000, 31.394816
5.223000, 31.406589
5.224000, 31.420605
5.225000, 31.423622
5.226000, 31.429896
5.227000, 31.440923
5.228000, 31.436425
5.229000, 31.440024
5.230000, 31.446100
5.231000, 31.448687
5.232000, 31.456484
5.233000, 31.456998
5.234000, 31.458550
5.235000, 31.464162
5.236000, 31.472956
5.237000, 31.479250
5.238000, 31.481825
5.239000, 31.491830
5.240000, 31.495475
5.241000, 31.508672
5.242000, 31.510813
5.243000, 31.515982
5.244000, 31.523439
5.245000, 31.527345
5.246000, 31.536161
5.247000, 31.539176
5.248000, 31.538659
5.249000, 31.557250
5.250000, 31.558873
5.251000, 31.563163
5.252000, 31.573603
5.253000, 31.582475
5.254000, 31.585744
5.255000, 31.595701
5.256000, 31.610485
5.257000, 31.615472
5.258000, 31.623920
5.259000, 31.628676
5.260000, 31.630274
5.261000, 31.642167
5.262000, 31.653324
5.263000, 31.678546
5.264000, 31.687696
5.265000, 31.699538
5.266000, 31.703717
5.267000, 31.709546
5.268000, 31.712244
5.269000, 31.714639
5.270000, 31.723294
5.271000, 31.725917
5.272000, 31.736046
5.273000, 31.733971
5.274000, 31.734083
5.275000, 31.739092
5.276000, 31.746590
5.277000, 31.752613
5.278000, 31.756211
5.279000, 31.759463
5.280000, 31.767397
5.281000, 31.771221
5.282000, 31.773468
5.283000, 31.783016
5.284000, 31.786226
5.285000, 31.787526
5.286000, 31.793999
5.287000, 31.804946
5.288000, 31.815817
5.289000, 31.825192
5.290000, 31.828155
5.291000, 31.837801
5.292000, 31.845427
5.293000, 31.859961
5.294000, 31.856729
5.295000, 31.855177
5.296000, 31.860038
5.297000, 31.862909
5.298000, 31.874674
5.299000, 31.886034
5.300000, 31.893792
5.301000, 31.896254
5.302000, 31.903260
5.303000, 31.898822
5.304000, 31.907644
5.305000, 31.916663
5.306000, 31.913287
5.307000, 31.922413
5.308000, 31.928716
5.309000, 31.939363
5.310000, 31.939427
5.311000, 31.952583
5.312000, 31.953899
5.313000, 31.965935
5.314000, 31.973022
5.315000, 31.976205
5.316000, 31.981309
5.317000, 31.985968
5.318000, 31.996693
5.319000, 32.005173
5.320000, 32.006378
5.321000, 32.012901
5.322000, 32.022772
5.323000, 32.020620
5.324000, 32.029408
5.325000, 32.027928
5.326000, 32.029735
5.327000, 32.035090
5.328000, 32.034965
5.329000, 32.036296
5.330000, 32.042041
5.331000, 32.034501
5.332000, 32.044991
5.333000, 32.045435
5.334000, 32.051284
5.335000, 32.054014
5.336000, 32.053453
5.337000, 32.059414
5.338000, 32.060423
5.339000, 32.057465
5.340000, 32.060250
5.341000, 32.062227
5.342000, 32.069249
5.343000, 32.075576
5.344000, 32.086632
5.345000, 32.086390
5.346000, 32.093796
5.347000, 32.109447
5.348000, 32.128377
5.349000, 32.143309
5.350000, 32.146600
5.351000, 32.162728
5.352000, 32.163343
5.353000, 32.166830
5.354000, 32.166961
5.355000, 32.171811
5.356000, 32.189663
5.357000, 32.194679
5.358000, 32.197796
5.359000, 32.197065
5.360000, 32.202953
5.361000, 32.211009
5.362000, 32.215566
5.363000, 32.215185
